observer_id,date,concentration,cv,plate_id,protocol_id,extract_id
FVK,2016-12-08,32.243,2.817,12.7.16.P1,CD10010,5993
FVK,2016-12-08,31.896,1.953,12.7.16.P1,CD10010,5996
FVK,2017-01-20,24.663,1.769,1.20.17.P2,CD10010,5997
FVK,2017-01-20,14.366,0.2,1.20.17.P2,CD10010,5998
FVK,2017-01-20,10.226,7.77,1.20.17.P2,CD10010,6000
FVK,2016-12-08,54.795,4.95,12.7.16.P1,CD10010,6001
FVK,2017-01-20,25.601,17.035,1.20.17.P1,CD10010,6002
FVK,2016-12-08,51.192,11.026,12.7.16.P1,CD10010,6003
FVK,2017-01-20,7.249,15.44,1.20.17.P2,CD10010,6004
FVK,2016-12-08,16.928,5.29,12.7.16.P2,CD10010,6006
FVK,2017-01-20,23.688,2.129,1.20.17.P1,CD10010,6009
FVK,2016-12-08,15.807,14.526,12.7.16.P2,CD10010,6012
FVK,2017-01-20,73.914,19.371,1.20.17.P1,CD10010,6016
FVK,2016-12-08,143.193,8.001,12.7.16.P1,CD10010,6019
FVK,2017-01-20,54.121,0.66,1.20.17.P2,CD10010,6022
FVK,2016-12-08,40.288,0.988,12.7.16.P1,CD10010,6025
FVK,2016-12-08,50.21,8.036,12.7.16.P1,CD10010,39
FVK,2017-01-20,18.091,2.497,1.20.17.P1,CD10010,6026
FVK,2017-01-20,19.731,3.137,1.20.17.P2,CD10010,6027
FVK,2017-01-20,35.781,1.01,1.20.17.P1,CD10010,6028
FVK,2016-12-08,57.146,5.104,12.7.16.P1,CD10010,6030
FVK,2016-12-08,5.418,17.44,12.7.16.P2,CD10010,6032
FVK,2017-01-20,29.284,0.795,1.20.17.P2,CD10010,6035
FVK,2016-12-08,21.708,16.227,12.7.16.P1,CD10010,6040
FVK,2016-12-08,57.496,6.177,12.7.16.P1,CD10010,6042
FVK,2016-12-08,34.233,18.105,12.7.16.P2,CD10010,6044
FVK,2017-01-20,3.993,27.394,1.20.17.P2,CD10010,6046
FVK,2017-01-20,6.845,9.228,1.20.17.P1,CD10010,6051
FVK,2017-01-20,67.129,8.33,1.20.17.P1,CD10010,6052
FVK,2016-12-08,106.678,16.921,12.7.16.P1,CD10010,6054
FVK,2016-12-08,23.477,10.42,12.7.16.P2,CD10010,6058
FVK,2016-12-08,45.944,4.59,12.7.16.P1,CD10010,6059
FVK,2016-12-08,18.786,12.154,12.7.16.P2,CD10010,6067
FVK,2017-01-20,43.398,6.887,1.20.17.P1,CD10010,6077
FVK,2017-01-20,36.822,1.428,1.20.17.P2,CD10010,6079
FVK,2017-01-20,15.221,0.795,1.20.17.P2,CD10010,6082
FVK,2017-01-20,6.339,13.459,1.20.17.P2,CD10010,6085
FVK,2016-12-08,105.002,4.59,12.7.16.P1,CD10010,6104
FVK,2016-12-08,42.016,9.648,12.7.16.P1,CD10010,6108
FVK,2017-01-20,15.944,2.179,1.20.17.P2,CD10010,6111
FVK,2017-01-20,53.216,2.628,1.20.17.P2,CD10010,6121
FVK,2017-01-20,18.899,38.506,1.20.17.P1,CD10010,6128
FVK,2016-12-08,11.278,2.437,12.7.16.P2,CD10010,6131
FVK,2016-12-08,46.963,4.289,12.7.16.P1,CD10010,42
FVK,2016-12-08,10.156,12.319,12.7.16.P2,CD10010,6138
FVK,2016-12-08,48.638,41.475,12.7.16.P1,CD10010,6139
FVK,2016-12-08,16.741,16.083,12.7.16.P2,CD10010,6140
FVK,2016-12-08,20.69,1.066,12.7.16.P1,CD10010,167
FVK,2017-01-20,9.533,27.628,1.20.17.P1,CD10010,6163
FVK,2016-12-08,34.999,0.281,12.7.16.P2,CD10010,6173
FVK,2016-12-08,42.22,7,12.7.16.P1,CD10010,6182
FVK,2016-12-08,42.22,7,12.7.16.P1,CD10010,6182
FVK,2017-01-20,6.329,38.789,1.20.17.P2,CD10010,6183
FVK,2016-12-08,17.864,19.473,12.7.16.P2,CD10010,6187
FVK,2016-12-08,44.279,1.696,12.7.16.P1,CD10010,47
FVK,2016-12-08,20.61,5.575,12.7.16.P2,CD10010,6200
FVK,2016-12-08,20.108,4.774,12.7.16.P2,CD10010,6212
FVK,2016-12-08,7.038,10.522,12.7.16.P2,CD10010,6215
FVK,2017-01-20,28.676,9.417,1.20.17.P1,CD10010,6229
FVK,2016-11-30,12.077,8.956,11.30.16.P1,CD10010,6236
FVK,2016-11-30,19.842,3.713,11.30.16.P1,CD10010,6247
FVK,2016-11-30,17.098,0.098,11.30.16.P1,CD10010,6252
FVK,2016-11-30,11.797,13.766,11.30.16.P1,CD10010,6267
FVK,2016-11-30,18.632,6.625,11.30.16.P1,CD10010,6268
FVK,2016-11-30,16.402,8.163,11.30.16.P1,CD10010,6270
FVK,2016-11-30,9.098,12.876,11.30.16.P2,CD10010,6272
FVK,2016-11-30,15.163,9.891,11.30.16.P1,CD10010,6275
FVK,2016-11-30,25.356,4.587,11.30.16.P1,CD10010,6282
FVK,2016-11-30,5.591,11.626,11.30.16.P3,CD10010,190
FVK,2016-11-30,2.233,25.786,11.30.16.P3,CD10010,191
FVK,2016-11-30,3.485,4.075,11.30.16.P2,CD10010,6286
FVK,2016-11-30,7.165,8.154,11.30.16.P2,CD10010,6291
FVK,2016-11-30,3.792,51.795,11.30.16.P1,CD10010,6295
FVK,2016-11-30,28.551,11.207,11.30.16.P1,CD10010,6297
FVK,2016-11-30,20.253,NA,11.30.16.P3,CD10010,192
FVK,2016-11-30,1.501,44.632,11.30.16.P3,CD10010,193
FVK,2016-11-30,12.695,2.188,11.30.16.P2,CD10010,6301
FVK,2016-11-30,3.166,9.801,11.30.16.P3,CD10010,194
FVK,2016-11-30,2.741,1.737,11.30.16.P2,CD10010,6304
FVK,2016-11-30,20.542,7.503,11.30.16.P1,CD10010,6308
FVK,2016-11-30,18.21,7.621,11.30.16.P1,CD10010,6313
FVK,2016-11-30,62.905,7.854,11.30.16.P2,CD10010,6314
FVK,2016-11-30,8.557,6.715,11.30.16.P1,CD10010,6315
FVK,2016-11-30,15.553,6.966,11.30.16.P2,CD10010,6316
FVK,2016-11-30,8.717,11.513,11.30.16.P1,CD10010,6317
FVK,2016-11-30,3.801,19.719,11.30.16.P2,CD10010,6318
FVK,2016-11-30,0.958,19.286,11.30.16.P3,CD10010,195
FVK,2016-11-30,19.165,14.813,11.30.16.P1,CD10010,243
FVK,2016-11-30,0.528,31.434,11.30.16.P2,CD10010,6320
FVK,2016-11-30,7.149,1.519,11.30.16.P2,CD10010,6325
FVK,2016-11-30,17.857,8.529,11.30.16.P1,CD10010,6326
FVK,2016-11-30,0.256,NA,11.30.16.P2,CD10010,6328
FVK,2016-11-30,4.524,22.953,11.30.16.P2,CD10010,6330
FVK,2016-11-30,21.902,5.99,11.30.16.P1,CD10010,6332
FVK,2016-11-30,12.386,9.954,11.30.16.P1,CD10010,6335
FVK,2016-11-30,8.246,12.126,11.30.16.P2,CD10010,6338
FVK,2016-11-30,1.293,NA,11.30.16.P2,CD10010,6340
FVK,2016-11-30,10.439,2.791,11.30.16.P2,CD10010,6342
FVK,2016-11-30,41.684,7.894,11.30.16.P1,CD10010,6343
FVK,2016-11-30,38.205,3.222,11.30.16.P1,CD10010,6346
FVK,2016-11-30,14.642,2.726,11.30.16.P1,CD10010,6350
FVK,2016-11-30,40.293,7.392,11.30.16.P1,CD10010,6353
FVK,2016-11-30,29.075,6.437,11.30.16.P2,CD10010,6354
FVK,2016-11-30,4.306,18.402,11.30.16.P2,CD10010,6357
FVK,2016-11-30,4.587,26.858,11.30.16.P2,CD10010,6360
FVK,2016-11-30,26.925,1.793,11.30.16.P1,CD10010,6363
FVK,2016-11-30,27.83,22.229,11.30.16.P1,CD10010,6367
FVK,2016-11-30,25.401,3.516,11.30.16.P1,CD10010,244
FVK,2016-11-30,9.063,8.181,11.30.16.P1,CD10010,6369
FVK,2016-11-30,3.092,9.051,11.30.16.P3,CD10010,196
FVK,2016-11-30,10.632,22.628,11.30.16.P2,CD10010,6370
FVK,2016-11-30,5.287,26.512,11.30.16.P3,CD10010,197
FVK,2016-11-30,44.785,6.755,11.30.16.P1,CD10010,6372
FVK,2016-11-30,24.311,10.225,11.30.16.P1,CD10010,6373
FVK,2016-11-30,8.485,8.649,11.30.16.P1,CD10010,6375
FVK,2016-11-30,12.644,10.147,11.30.16.P1,CD10010,6377
FVK,2016-11-30,6.586,1.185,11.30.16.P2,CD10010,6379
FVK,2016-11-30,9.036,0,11.30.16.P3,CD10010,198
FVK,2016-12-08,60.79,2.888,12.7.16.P1,CD10010,204
FVK,2015-11-17,86.877,7.956,11.17.15.P2,CD10010,6862
FVK,2015-11-10,10.137,7.459,11.10.15.P2,CD10010,6874
FVK,2015-11-10,10.137,7.459,11.10.15.P2,CD10010,6874
FVK,2015-11-17,17.279,8.945,11.17.15.P2,CD10010,6878
FVK,2015-11-22,18.36,5.202,11.22.15.P2,CD10010,6879
FVK,2015-11-17,29.446,29.744,11.17.15.P2,CD10010,6881
FVK,2015-11-17,43.379,7.037,11.17.15.P2,CD10010,6888
FVK,2015-11-10,54.426,0.864,11.10.15.P1,CD10010,6896
FVK,2015-11-20,5.858,51.18,11.20.15.P6,CD10010,6897
FVK,2015-11-17,13.503,32.453,11.17.15.P2,CD10010,265
FVK,2015-11-10,5.372,64.222,11.10.15.P2,CD10010,6915
FVK,2015-11-10,19.156,9.182,11.10.15.P1,CD10010,6932
FVK,2015-11-24,3.509,4.675,11.24.15.P1,CD10010,75
FVK,2015-11-19,24.408,12.972,11.19.15.P2,CD10010,6940
FVK,2015-11-17,34.552,6.504,11.17.15.P2,CD10010,6945
FVK,2015-11-10,5.185,11.256,11.10.15.P2,CD10010,6950
FVK,2015-11-22,18.015,12.512,11.22.15.P5,CD10010,6954
FVK,2015-11-17,10.187,26.875,11.17.15.P2,CD10010,6971
FVK,2015-11-10,53.886,2.877,11.10.15.P1,CD10010,6973
FVK,2015-11-17,10.352,10.688,11.17.15.P1,CD10010,6992
FVK,2015-11-10,30.956,17.591,11.10.15.P1,CD10010,6995
FVK,2015-11-17,24.525,8.553,11.17.15.P1,CD10010,6999
FVK,2015-11-22,11.436,20.399,11.22.15.P5,CD10010,7001
FVK,2015-11-17,0.006,NA,11.17.15.P2,CD10010,7002
FVK,2015-11-17,18.418,13.938,11.17.15.P2,CD10010,7005
FVK,2015-11-22,6.713,11.651,11.22.15.P5,CD10010,7010
FVK,2015-11-17,59.921,23.126,11.17.15.P2,CD10010,7011
FVK,2015-11-22,6.617,6.509,11.22.15.P5,CD10010,7013
FVK,2015-11-22,13.345,15.762,11.22.15.P2,CD10010,7014
FVK,2015-11-17,40.376,12.415,11.17.15.P4,CD10010,7019
FVK,2015-11-22,104.708,9.659,11.22.15.P2,CD10010,7021
FVK,2015-11-17,47.773,0.523,11.17.15.P2,CD10010,7025
FVK,2015-11-17,49.044,3.154,11.17.15.P2,CD10010,7032
FVK,2015-11-17,60.154,6.372,11.17.15.P2,CD10010,7037
FVK,2015-11-22,31.15,26.768,11.22.15.P2,CD10010,7042
FVK,2015-11-17,35.858,18.815,11.17.15.P2,CD10010,7052
FVK,2015-11-17,43.425,1.203,11.17.15.P2,CD10010,7053
FVK,2015-11-03,18.647,4.849,11.3.15.P3,CD10010,7055
FVK,2015-11-03,36.968,1.988,11.3.15.P3,CD10010,7060
FVK,2015-11-19,23.028,5.989,11.19.15.P3,CD10010,7066
FVK,2015-11-22,37.637,5.529,11.22.15.P5,CD10010,7067
FVK,2015-11-17,6.947,6.136,11.17.15.P1,CD10010,7069
FVK,2015-11-03,51.9,30.256,11.4.15.P1,CD10010,7070
FVK,2015-11-10,22.973,13.282,11.10.15.P1,CD10010,7073
FVK,2015-11-20,30.63,8.394,11.20.15.P6,CD10010,7074
FVK,2015-11-17,7.879,3.022,11.17.15.P2,CD10010,7081
FVK,2015-11-17,12.092,2.515,11.17.15.P1,CD10010,7090
FVK,2015-11-19,8.898,3.124,11.19.15.P3,CD10010,7094
FVK,2015-11-20,9.065,9.205,11.20.15.P2,CD10010,7096
FVK,2015-11-17,19.257,2.894,11.17.15.P1,CD10010,7098
FVK,2015-11-17,7.054,11.821,11.17.15.P1,CD10010,7099
FVK,2015-11-10,31.064,7.288,11.10.15.P1,CD10010,7100
FVK,2015-11-19,17.904,13.451,11.19.15.P2,CD10010,7101
FVK,2015-11-19,14.238,24.703,11.19.15.P3,CD10010,7102
FVK,2015-11-20,9.051,11.648,11.20.15.P6,CD10010,7105
FVK,2015-11-19,21.577,11.251,11.19.15.P2,CD10010,7110
FVK,2015-11-10,13.091,11.781,11.10.15.P2,CD10010,7114
FVK,2015-11-10,13.311,7.591,11.10.15.P2,CD10010,7119
FVK,2015-11-10,9.933,23.342,11.10.15.P2,CD10010,7121
FVK,2015-11-22,36.125,13.864,11.22.15.P2,CD10010,7122
FVK,2015-11-22,18.04,27.074,11.22.15.P2,CD10010,7124
FVK,2015-11-19,16.342,17.117,11.19.15.P3,CD10010,7127
FVK,2015-11-10,18.413,10.91,11.10.15.P2,CD10010,7132
FVK,2015-11-17,27.326,0.814,11.17.15.P1,CD10010,7133
FVK,2015-11-17,20.349,5.609,11.17.15.P4,CD10010,7145
FVK,2015-11-19,24.418,8.962,11.19.15.P2,CD10010,7150
FVK,2015-11-19,5.05,29.474,11.19.15.P3,CD10010,7152
FVK,2015-11-19,15.227,7.365,11.19.15.P2,CD10010,7153
FVK,2015-11-03,53.871,70.737,11.3.15.P3,CD10010,7156
FVK,2015-11-19,28.204,15.649,11.19.15.P3,CD10010,7158
FVK,2015-11-04,83.274,15.263,11.4.15.P1,CD10010,7169
FVK,2015-11-10,15.999,3.222,11.10.15.P1,CD10010,7177
FVK,2015-11-19,41.913,10.014,11.19.15.P2,CD10010,7180
FVK,2015-11-20,17.826,6.699,11.20.15.P6,CD10010,7182
FVK,2015-11-20,17.826,6.699,11.20.15.P6,CD10010,7182
FVK,2015-11-19,18.68,25.538,11.19.15.P3,CD10010,7184
FVK,2015-11-22,27.458,15.384,11.22.15.P2,CD10010,7186
FVK,2015-11-19,25.021,15.169,11.19.15.P3,CD10010,7190
FVK,2015-11-17,27.403,4.398,11.17.15.P1,CD10010,7196
FVK,2015-11-04,33.378,15.509,11.3.15.P3,CD10010,7206
FVK,2015-11-10,11.348,6.487,11.10.15.P1,CD10010,7208
FVK,2015-11-22,26.813,25.312,11.22.15.P2,CD10010,7209
FVK,2015-11-17,22.494,3.249,11.17.15.P2,CD10010,7214
FVK,2015-11-10,27.246,14.574,11.10.15.P1,CD10010,7215
FVK,2015-11-22,10.051,NA,11.22.15.P2,CD10010,7218
FVK,2015-11-03,23.285,44.191,11.3.15.P3,CD10010,7219
FVK,2015-11-19,14.754,18.09,11.19.15.P3,CD10010,7220
FVK,2015-11-20,6.338,17.774,11.20.15.P6,CD10010,7222
FVK,2015-11-10,5.907,77.168,11.10.15.P1,CD10010,7224
FVK,2015-11-17,23.536,5.366,11.17.15.P2,CD10010,7226
FVK,2015-11-19,14.775,13.098,11.19.15.P3,CD10010,7235
FVK,2015-11-22,16.512,138.363,11.22.15.P2,CD10010,7236
FVK,2015-11-22,21.987,14.843,11.22.15.P2,CD10010,7237
FVK,2015-11-22,13.745,4.068,11.22.15.P2,CD10010,7238
FVK,2015-11-22,40.351,6.024,11.22.15.P2,CD10010,7239
FVK,2015-11-22,9.446,3.172,11.22.15.P5,CD10010,7240
FVK,2015-11-17,25.334,1.781,11.17.15.P1,CD10010,7245
FVK,2015-11-10,14.921,32.104,11.10.15.P2,CD10010,7248
FVK,2015-11-20,17.933,21.381,11.20.15.P6,CD10010,7254
FVK,2015-11-17,21.069,16.808,11.17.15.P2,CD10010,7255
FVK,2015-11-22,17.431,6.206,11.22.15.P2,CD10010,7256
FVK,2015-11-19,21.611,2.331,11.19.15.P2,CD10010,7258
FVK,2015-11-19,28.715,9.561,11.19.15.P3,CD10010,7263
FVK,2015-11-19,32.261,5.581,11.19.15.P3,CD10010,7265
FVK,2015-11-17,28.831,16.517,11.17.15.P2,CD10010,7267
FVK,2015-11-17,33.445,4.34,11.17.15.P1,CD10010,7268
FVK,2015-11-19,17.528,45.866,11.19.15.P3,CD10010,7271
FVK,2015-11-22,15.713,5.686,11.22.15.P5,CD10010,7278
FVK,2015-11-19,19.518,1.076,11.19.15.P3,CD10010,7279
FVK,2015-11-04,53.031,11.89,11.4.15.P1,CD10010,7280
FVK,2015-11-17,28.505,4.759,11.17.15.P2,CD10010,7282
FVK,2015-11-17,23.48,4.834,11.17.15.P1,CD10010,7284
FVK,2015-11-17,26.343,10.276,11.17.15.P2,CD10010,7285
FVK,2015-11-17,19.975,11.343,11.17.15.P2,CD10010,7286
FVK,2015-11-19,10.683,14.962,11.19.15.P3,CD10010,7290
FVK,2015-11-20,6.319,7.899,11.20.15.P6,CD10010,7291
FVK,2015-11-19,16.13,20.353,11.19.15.P2,CD10010,7318
FVK,2015-11-19,21.396,25.828,11.19.15.P2,CD10010,7319
FVK,2015-11-10,24.299,32.955,11.10.15.P2,CD10010,7322
FVK,2015-11-19,22.525,5.071,11.19.15.P3,CD10010,7324
FVK,2015-11-22,10.673,8.569,11.22.15.P2,CD10010,7330
FVK,2015-11-19,14.943,1.617,11.19.15.P3,CD10010,7336
FVK,2015-11-17,73.828,15.198,11.17.15.P2,CD10010,7338
FVK,2015-11-17,13.192,0.828,11.17.15.P1,CD10010,7339
FVK,2015-11-19,36.337,14.433,11.19.15.P3,CD10010,7340
FVK,2015-11-17,14.839,23.128,11.17.15.P2,CD10010,7341
FVK,2015-11-22,18.167,0.763,11.22.15.P5,CD10010,7343
FVK,2015-11-22,22.589,4.402,11.22.15.P5,CD10010,7351
FVK,2015-11-10,18.012,1.473,11.10.15.P2,CD10010,7356
FVK,2015-11-22,22.079,10.479,11.22.15.P2,CD10010,7357
FVK,2015-11-19,9.249,9.854,11.19.15.P3,CD10010,7363
FVK,2015-11-19,9.474,31.277,11.19.15.P2,CD10010,7367
FVK,2015-11-17,15.476,12.41,11.17.15.P2,CD10010,7369
FVK,2015-11-22,6.231,8.11,11.22.15.P5,CD10010,7376
FVK,2015-11-22,7.739,3.343,11.22.15.P5,CD10010,7377
FVK,2015-11-17,4.861,0.218,11.17.15.P1,CD10010,7379
FVK,2015-11-22,10.376,46.392,11.22.15.P5,CD10010,7384
FVK,2015-11-17,13.012,7.784,11.17.15.P2,CD10010,7387
FVK,2015-11-17,31.207,11.872,11.17.15.P2,CD10010,7390
FVK,2015-11-20,22.596,3.066,11.20.15.P6,CD10010,7391
FVK,2015-11-10,19.18,7.176,11.10.15.P1,CD10010,7402
FVK,2015-11-10,15.672,3.818,11.10.15.P1,CD10010,7403
FVK,2015-11-10,38.77,9.838,11.10.15.P1,CD10010,7405
FVK,2015-11-22,16.936,20.197,11.22.15.P2,CD10010,7406
FVK,2015-11-17,9.702,1.925,11.17.15.P1,CD10010,7409
FVK,2015-11-19,12.958,16.107,11.19.15.P2,CD10010,7411
FVK,2015-11-17,17.228,1.954,11.17.15.P2,CD10010,7420
FVK,2015-11-17,11.314,14.094,11.17.15.P2,CD10010,7421
FVK,2015-11-17,14.582,31.913,11.17.15.P2,CD10010,263
FVK,2015-11-10,6.097,7.535,11.10.15.P2,CD10010,7427
FVK,2015-11-10,1.75,5.618,11.10.15.P1,CD10010,7429
FVK,2015-11-19,6.599,50.823,11.19.15.P3,CD10010,7436
FVK,2015-11-10,25.404,8.305,11.10.15.P2,CD10010,266
FVK,2015-11-17,10.908,26.626,11.17.15.P2,CD10010,7446
FVK,2015-11-22,26.017,12.2,11.22.15.P2,CD10010,7447
FVK,2015-11-10,7.637,30.658,11.10.15.P2,CD10010,7448
FVK,2015-11-10,13.527,18.42,11.10.15.P2,CD10010,7459
FVK,2015-11-17,12.679,3.495,11.17.15.P1,CD10010,7461
FVK,2015-11-17,12.679,3.495,11.17.15.P1,CD10010,7462
FVK,2015-11-22,21.692,12.818,11.22.15.P2,CD10010,7469
FVK,2015-11-17,18.109,2.899,11.17.15.P1,CD10010,7472
FVK,2015-11-17,8.697,16.14,11.17.15.P2,CD10010,7474
FVK,2015-11-20,19.94,12.594,11.20.15.P6,CD10010,7478
FVK,2015-11-10,7.74,22.381,11.10.15.P1,CD10010,7479
FVK,2015-11-22,29.155,9.623,11.22.15.P2,CD10010,7480
FVK,2015-11-19,20.135,13.075,11.19.15.P3,CD10010,7483
FVK,2015-11-22,11.453,5.71,11.22.15.P2,CD10010,7486
FVK,2015-11-22,11.453,5.71,11.22.15.P2,CD10010,7487
FVK,2015-11-24,21.898,2.399,11.24.15.P3,CD10010,7489
FVK,2015-11-17,17.749,8.534,11.17.15.P1,CD10010,7494
FVK,2015-11-20,7.054,49.457,11.20.15.P6,CD10010,7495
FVK,2015-11-22,25.645,8.415,11.22.15.P2,CD10010,7496
FVK,2015-11-19,12.849,13.089,11.19.15.P3,CD10010,7498
FVK,2015-11-17,15.34,36.33,11.17.15.P2,CD10010,7501
FVK,2015-11-19,14.364,0.721,11.19.15.P3,CD10010,7505
FVK,2015-11-17,43.668,6.325,11.17.15.P1,CD10010,7506
FVK,2015-11-17,19.498,6.005,11.17.15.P2,CD10010,7507
FVK,2015-11-20,44.517,10.236,11.20.15.P6,CD10010,7508
FVK,2015-11-17,5.769,26.453,11.17.15.P2,CD10010,7513
FVK,2015-11-17,43.746,27.029,11.17.15.P2,CD10010,7515
FVK,2015-11-03,43.083,12.277,11.4.15.P1,CD10010,7516
FVK,2015-11-19,6.252,42.608,11.19.15.P3,CD10010,7519
FVK,2015-11-17,11.806,8.448,11.17.15.P4,CD10010,7523
FVK,2015-11-19,29.666,0.665,11.19.15.P2,CD10010,7524
FVK,2015-11-22,61.883,15.131,11.22.15.P2,CD10010,7527
FVK,2015-11-22,30.225,2.822,11.22.15.P2,CD10010,7530
FVK,2015-11-10,61.123,59.6,11.10.15.P1,CD10010,7532
FVK,2015-11-17,8.867,2.438,11.17.15.P2,CD10010,7540
FVK,2015-11-17,6.653,17.661,11.17.15.P2,CD10010,7541
FVK,2015-11-10,7.079,29.623,11.10.15.P1,CD10010,7556
FVK,2015-11-17,7.747,18.835,11.17.15.P2,CD10010,7557
FVK,2015-11-03,42.39,17.355,11.4.15.P1,CD10010,7559
FVK,2015-11-17,12.53,1.331,11.17.15.P2,CD10010,7565
FVK,2015-11-10,14.378,8.959,11.10.15.P2,CD10010,7567
FVK,2015-11-19,14.552,22.365,11.19.15.P3,CD10010,7572
FVK,2015-11-10,13.999,17.837,11.10.15.P1,CD10010,7575
FVK,2015-11-10,11.515,18.318,11.10.15.P2,CD10010,7578
FVK,2015-11-17,17.913,36.525,11.17.15.P2,CD10010,7588
FVK,2015-11-03,19.88,1.991,11.4.15.P1,CD10010,7589
FVK,2015-11-19,16.366,12.147,11.19.15.P3,CD10010,7591
FVK,2015-11-10,12.419,17.8,11.10.15.P2,CD10010,7592
ZA,2017-03-22,9.716,5.086,3.22.17.P1,CD10010,5326
ZA,2017-02-22,7.128,2.961,2.22.17.P2,CD10010,257
ZA,2017-03-08,8.311,6.963,3.8.17.P1,CD10010,5616
ZA,2017-03-08,10.728,0.614,3.8.17.P1,CD10010,5647
ZA,2017-03-15,22.431,13.499,3.15.17,CD10010,5648
ZA,2017-03-22,5.276,9.533,3.22.17.P2,CD10010,28
ZA,2017-03-29,6.601,63.223,3.29.17.P1,CD10010,5706
ZA,2017-03-29,3.087,13.007,3.29.17.P1,CD10010,5815
ZA,2017-03-22,22.301,2.197,3.22.17.P1,CD10010,5837
ZA,2017-02-22,16.568,12.703,2.22.17.P2,CD10010,5844
ZA,2017-03-15,10.47,2.385,3.15.17,CD10010,31
ZA,2017-02-22,13.228,21.572,2.22.17.P1,CD10010,32
ZA,2017-03-08,8.358,8.128,3.8.17.P1,CD10010,5846
ZA,2017-02-22,17.16,0.194,2.22.17.P1,CD10010,5847
ZA,2017-02-22,16.294,3.373,2.22.17.P2,CD10010,5853
ZA,2017-03-22,81.854,4.67,3.22.17.P1,CD10010,33
ZA,2017-03-22,16.975,13.074,3.22.17.P2,CD10010,5856
ZA,2017-03-29,6.737,11.5,3.29.17.P1,CD10010,5863
ZA,2017-03-22,20.206,2.223,3.22.17.P2,CD10010,5864
ZA,2017-03-22,42.731,2.563,3.22.17.P1,CD10010,5866
ZA,2017-03-29,22.022,0.579,3.29.17.P2,CD10010,5868
ZA,2017-03-22,20.557,1.108,3.22.17.P2,CD10010,5873
ZA,2017-03-29,7.453,25.73,3.29.17.P1,CD10010,5875
ZA,2017-03-22,7.018,24.549,3.22.17.P2,CD10010,5876
ZA,2017-02-22,16.137,13.765,2.22.17.P1,CD10010,5877
ZA,2017-03-08,23.119,1.137,3.8.17.P1,CD10010,5880
ZA,2017-02-08,2.252,NA,2.8.17.P2,CD10010,34
ZA,2017-03-08,15.792,6.287,3.8.17.P1,CD10010,5887
ZA,2017-03-29,1.822,39.098,3.29.17.P1,CD10010,5891
ZA,2017-03-29,12.041,26.489,3.29.17.P1,CD10010,5893
ZA,2017-02-22,33.297,8.82,2.22.17.P1,CD10010,5894
ZA,2017-03-29,13.678,18.518,3.29.17.P1,CD10010,5897
ZA,2017-03-15,42.492,69.193,3.15.17,CD10010,5902
ZA,2017-02-22,13.786,NA,2.22.17.P1,CD10010,5904
ZA,2017-02-22,85.173,9.979,2.22.17.P1,CD10010,5905
ZA,2017-03-29,3.115,17.549,3.29.17.P1,CD10010,5906
ZA,2017-02-22,17.04,10.812,2.22.17.P2,CD10010,5908
ZA,2017-03-29,6.811,3.464,3.29.17.P1,CD10010,5910
ZA,2017-03-29,44.667,24.658,3.29.17.P1,CD10010,5914
ZA,2017-03-08,3.647,12.26,3.8.17.P1,CD10010,5917
ZA,2017-02-15,48.209,1.244,2.15.17.P2,CD10010,5921
ZA,2017-03-22,121.912,6.925,3.22.17.P2,CD10010,5922
ZA,2017-02-08,4.325,18.806,2.8.17.P2,CD10010,5930
ZA,2017-03-22,22.848,6.791,3.22.17.P1,CD10010,5933
ZA,2017-02-22,25.956,7.01,2.22.17.P1,CD10010,5934
ZA,2017-03-29,3.716,6.035,3.29.17.P2,CD10010,5936
ZA,2017-02-15,37.378,9.455,2.15.17.P2,CD10010,5937
ZA,2017-03-29,30.243,12.299,3.29.17.P1,CD10010,5940
ZA,2017-03-29,24.292,5.743,3.29.17.P2,CD10010,5942
ZA,2017-02-22,34.015,8.848,2.22.17.P1,CD10010,35
ZA,2017-03-08,17.261,8.052,3.8.17.P1,CD10010,36
ZA,2017-03-29,7.6,8.751,3.29.17.P1,CD10010,5949
ZA,2017-03-29,3.432,8.835,3.29.17.P1,CD10010,5950
ZA,2017-03-29,8.294,33.831,3.29.17.P1,CD10010,5952
ZA,2017-03-29,38.295,0.392,3.29.17.P2,CD10010,5958
ZA,2017-03-22,16.912,12.163,3.22.17.P2,CD10010,5960
ZA,2017-03-22,4.933,NA,3.22.17.P2,CD10010,5964
ZA,2017-03-15,27.302,0.887,3.15.17,CD10010,5966
ZA,2017-02-22,17.381,7.822,2.22.17.P2,CD10010,5967
ZA,2017-03-29,11.731,5.884,3.29.17.P2,CD10010,5968
ZA,2017-03-08,4.181,4.517,3.8.17.P1,CD10010,5981
ZA,2017-02-15,67.455,4.768,2.15.17.P2,CD10010,37
ZA,2017-03-22,74.242,10.377,3.22.17.P2,CD10010,5985
ZA,2017-02-22,13.462,2.319,2.22.17.P2,CD10010,5986
ZA,2017-02-22,28.121,0.386,2.22.17.P2,CD10010,5988
ZA,2017-03-22,9.221,9.134,3.22.17.P1,CD10010,5989
ZA,2017-02-22,33.15,3.219,2.22.17.P2,CD10010,5990
ZA,2017-02-22,44.168,9.398,2.22.17.P2,CD10010,5995
ZA,2017-03-22,27.498,1.733,3.22.17.P1,CD10010,5999
