id,poop_id,extraction_date,extraction_observer_id,extraction_volume,weigh_date,weigh_observer_id,hair,contaminants_removed,mass_g,extra,box_id
308,L1106,NA,NA,1000,2018-01-12,NA,FALSE,NA,0.05,NA,25
309,L1113,NA,NA,1000,2018-01-05,NA,FALSE,NA,0.052,NA,26
310,L1115,NA,NA,1000,2018-01-03,NA,FALSE,NA,0.05,NA,NA
311,L1119,NA,NA,1000,2018-01-10,NA,FALSE,NA,0.051,NA,16
312,L1138,NA,NA,1000,2018-01-11,NA,TRUE,needles removed,0.051,NA,16
313,L1144,NA,NA,1000,2018-01-03,NA,FALSE,NA,0.035,NA,NA
314,L1147,NA,NA,1000,2018-01-08,NA,FALSE,NA,0.051,NA,26
315,L1156,NA,NA,1000,2018-01-10,NA,FALSE,NA,0.052,NA,16
316,L1159,NA,NA,1000,2018-01-04,NA,FALSE,NA,0.028,NA,16
317,L1161,NA,NA,1000,2018-01-12,NA,FALSE,NA,0.05,NA,16
318,L1175,NA,NA,1000,2018-01-10,NA,FALSE,NA,0.052,NA,25
319,L1185,NA,NA,1000,2018-01-12,NA,FALSE,NA,0.052,NA,NA
320,L1197,NA,NA,1000,2018-01-04,NA,FALSE,NA,0.05,NA,25
321,L1203,NA,NA,1000,2018-01-04,NA,FALSE,NA,0.05,NA,25
322,L1207,NA,NA,1000,2018-01-12,NA,FALSE,NA,0.035,NA,24
323,L1210,NA,NA,1000,2018-01-11,NA,FALSE,NA,0.042,NA,24
324,L1228,NA,NA,1000,2018-01-12,NA,TRUE,NA,0.052,NA,24
325,L1250,NA,NA,1000,2018-01-04,NA,FALSE,grass removed,0.053,NA,25
326,L1267,NA,NA,1000,2018-01-17,NA,FALSE,grass removed,0.053,NA,NA
327,L1269,NA,NA,1000,2018-01-04,NA,TRUE,NA,0.048,NA,25
328,L1275,NA,NA,1000,2018-01-10,NA,FALSE,NA,0.049,NA,25
329,L1281,NA,NA,1000,2018-01-03,NA,FALSE,leaves removed,0.05,NA,25
330,L1285,NA,NA,1000,2018-01-03,NA,TRUE,NA,0.049,NA,25
331,L1290,NA,NA,1000,2018-01-04,NA,FALSE,NA,0.048,NA,25
332,L1294,NA,NA,1000,2018-01-12,NA,FALSE,needles removed,0.048,NA,24
333,L1297,NA,NA,1000,2018-01-11,NA,FALSE,NA,0.053,NA,NA
334,L1300,NA,NA,1000,2018-01-12,NA,FALSE,NA,0.052,NA,24
335,L1308,NA,NA,1000,2018-01-10,NA,FALSE,grass removed,0.053,NA,16
336,L1324,NA,NA,1000,2018-01-04,NA,FALSE,NA,0.052,NA,26
337,L1329,NA,NA,1000,2018-01-12,NA,FALSE,NA,0.049,NA,24
338,L1331,NA,NA,1000,2018-01-10,NA,FALSE,NA,0.053,NA,25
339,L1334,NA,NA,1000,2018-01-12,NA,FALSE,NA,0.05,NA,24
340,L1340,NA,NA,1000,2018-01-11,NA,FALSE,NA,0.051,NA,24
341,L1352,NA,NA,1000,2018-01-10,NA,FALSE,NA,0.051,NA,16
342,L1412,NA,NA,1000,2018-01-08,NA,FALSE,needles removed,0.051,NA,16
343,L1458,NA,NA,1000,2018-01-04,NA,FALSE,NA,0.05,NA,25
344,L1461,NA,NA,1000,2018-01-12,NA,FALSE,NA,0.017,NA,NA
345,L1462,NA,NA,1000,2018-01-04,NA,FALSE,NA,0.034,NA,NA
346,L1468,NA,NA,1000,2018-01-10,NA,FALSE,bract and needles removed,0.051,NA,15
346,L1468,NA,NA,1000,2018-01-10,NA,FALSE,bract and needles removed,0.051,NA,16
347,L1469,NA,NA,1000,2018-01-05,NA,FALSE,NA,0.05,NA,NA
348,L1492,NA,NA,1000,2018-01-17,NA,FALSE,NA,0.053,NA,26
349,L1494,NA,NA,1000,2018-01-04,NA,FALSE,grass removed,0.049,NA,25
350,L1495,NA,NA,1000,2018-01-03,NA,FALSE,NA,0.053,NA,26
351,L1969,NA,NA,1000,2018-01-05,NA,FALSE,grass removed,0.051,NA,NA
352,K3447,NA,NA,1000,2017-03-09,NA,NA,NA,0.05,NA,68
353,P1669,NA,NA,1000,2015-10-27,NA,FALSE,NA,0.051,NA,67
354,000.01,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
355,000.02,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.05,TRUE,21
356,000.03,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,TRUE,NA,0.052,TRUE,16
357,000.04,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.054,TRUE,NA
358,000.05,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
359,000.06,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
360,000.07,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.049,TRUE,NA
361,000.08,NA,NA,1000,2019-04-04,Erica Walker,FALSE,NA,0.052,NA,NA
362,000.10,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,needles removed,0.049,TRUE,25
363,000.11,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.053,TRUE,16
364,000.13,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,NA,0.048,FALSE,25
365,000.14,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,NA,0.048,TRUE,NA
366,000.15,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.048,TRUE,26
367,000.15,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,needles removed,0.041,FALSE,26
368,000.17,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,needles removed,0.048,TRUE,NA
369,000.18,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,TRUE,NA,0.05,TRUE,NA
370,000.19,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.051,TRUE,NA
371,000.21,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.047,TRUE,24
372,000.22,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,NA,0.049,TRUE,24
373,000.24,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
374,000.25,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
375,000.26,2018-06-01,Mark Castaneda,1000,2018-06-01,Mark Castaneda,FALSE,NA,0.051,TRUE,25
376,000.28,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.051,TRUE,16
377,000.29,NA,NA,1000,2019-04-04,Erica Walker,FALSE,NA,0.052,NA,NA
378,000.30,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.051,TRUE,24
379,000.31,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.05,TRUE,24
380,000.32,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
381,000.33,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.055,TRUE,25
382,000.34,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.044,FALSE,24
383,000.36,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,TRUE,NA,0.048,TRUE,NA
384,000.37,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.049,FALSE,NA
385,000.38,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.05,TRUE,24
386,000.39,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.049,TRUE,26
387,000.41,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,TRUE,NA,0.05,TRUE,NA
388,000.43,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.049,TRUE,NA
389,000.45,NA,NA,1000,2019-04-19,Erica Walker,TRUE,NA,0.05,NA,NA
390,000.46,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.046,TRUE,26
391,000.48,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.054,TRUE,NA
392,000.49,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
393,000.52,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,TRUE,grass removed,0.05,TRUE,NA
394,000.53,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.051,TRUE,NA
395,000.54,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,NA,0.05,TRUE,25
396,000.56,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,FALSE,NA,0.014,FALSE,26
397,000.57,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.049,TRUE,NA
398,000.58,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,needles removed,0.052,TRUE,16
399,000.59,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,needles removed,0.049,FALSE,16
400,000.60,NA,NA,1000,2019-02-06,Odessa Fung,TRUE,NA,0.052,NA,NA
401,000.61,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
402,000.62,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.054,TRUE,NA
403,000.64,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.055,TRUE,NA
404,000.65,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.053,TRUE,24
405,000.66,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,TRUE,needles removed,0.053,TRUE,NA
406,000.67,2018-06-01,Mark Castaneda,1000,2018-04-13,Jinghan Xu,FALSE,NA,0.052,TRUE,21
407,000.68,2018-07-01,Mark Castaneda,1000,2018-06-18,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
408,000.71,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,NA,0.049,TRUE,25
409,000.73,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,grass removed,0.049,TRUE,NA
410,000.75,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,TRUE,NA,0.05,TRUE,16
411,000.76,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.051,TRUE,NA
412,000.77,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,NA,0.05,TRUE,24
413,000.78,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,TRUE,NA,0.051,TRUE,26
414,000.80,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,bracts removed,0.05,TRUE,NA
415,000.81,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.05,TRUE,21
416,000.82,2018-06-01,Mark Castaneda,1000,2018-04-13,Jinghan Xu,TRUE,grass removed,0.052,TRUE,NA
417,000.84,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.052,TRUE,24
418,000.85,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,NA,0.047,TRUE,26
419,000.86,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.04,FALSE,24
420,000.87,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,TRUE,NA,0.053,TRUE,NA
421,000.88,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,NA,0.047,TRUE,26
422,000.89,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
423,000.90,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,NA,0.05,TRUE,26
424,000.91,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,grass removed,0.051,TRUE,NA
425,000.92,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
426,000.93,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,TRUE,NA,0.053,FALSE,NA
427,000.94,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.052,TRUE,16
428,000.96,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.052,TRUE,24
429,000.97,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,FALSE,NA,0.055,TRUE,NA
430,000.98,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,TRUE,NA,0.055,FALSE,NA
431,001.01,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.048,TRUE,NA
432,001.02,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.05,TRUE,16
433,001.03,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.046,TRUE,NA
434,001.04,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.054,TRUE,NA
435,001.05,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,needlle and seedling removeed,0.049,TRUE,16
436,001.06,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.049,TRUE,NA
437,001.07,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
438,001.08,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,bract and needles removed,0.053,TRUE,NA
439,001.09,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
440,001.10,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,TRUE,NA,0.051,TRUE,24
441,001.11,2018-06-01,Mark Castaneda,1000,2018-06-04,Mark Castaneda,FALSE,NA,0.054,TRUE,NA
442,001.12,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,lots of seedlings,0.051,FALSE,NA
443,001.13,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
444,001.14,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,needles removed,0.05,TRUE,NA
445,001.15,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
446,001.16,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.05,TRUE,25
447,001.17,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,FALSE,NA,0.049,TRUE,NA
448,001.18,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,NA,0.05,TRUE,16
449,001.19,NA,NA,1000,2018-11-29,Odessa Fung,TRUE,plant material removed,0.052,NA,NA
450,001.20,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
451,001.21,NA,NA,1000,2019-03-12,Odessa Fung,FALSE,NA,0.051,NA,NA
452,001.23,2018-07-01,Mark Castaneda,1000,2018-06-18,Mark Castaneda,FALSE,needles removed,0.053,TRUE,24
453,001.25,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.051,TRUE,NA
454,001.27,2018-06-01,Mark Castaneda,1000,2018-06-01,Mark Castaneda,FALSE,bracts removed,0.049,TRUE,16
455,001.28,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
456,001.29,2018-06-01,Mark Castaneda,1000,2018-06-01,Mark Castaneda,TRUE,NA,0.054,FALSE,25
457,001.30,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
458,001.31,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.049,TRUE,NA
459,001.32,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,grass removed,0.053,TRUE,NA
460,001.34,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.051,TRUE,NA
461,001.35,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
462,001.36,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
463,001.37,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.047,TRUE,NA
464,001.39,NA,NA,1000,2018-11-16,Odessa Fung,FALSE,NA,0.05,NA,NA
465,001.40,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.051,TRUE,NA
466,001.41,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,FALSE,NA,0.051,TRUE,NA
467,001.44,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,seedling removed,0.05,TRUE,16
468,001.45,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,FALSE,NA,0.051,TRUE,NA
469,001.46,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,needles removed,0.051,TRUE,NA
470,001.47,NA,NA,1000,2018-11-15,Odessa Fung,TRUE,needle and plant material removed,0.05,NA,NA
471,001.48,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
472,001.49,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
473,001.52,2018-07-01,Mark Castaneda,1000,2018-06-18,Mark Castaneda,FALSE,NA,0.052,FALSE,24
474,001.53,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.052,TRUE,21
475,001.54,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,NA,0.051,TRUE,NA
476,001.55,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,TRUE,NA,0.054,TRUE,NA
477,001.56,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,TRUE,NA,0.055,FALSE,NA
478,001.58,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,FALSE,NA,0.026,FALSE,NA
479,001.59,2018-06-01,Mark Castaneda,1000,2018-06-01,Mark Castaneda,FALSE,NA,0.051,FALSE,NA
480,001.60,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.051,TRUE,NA
481,001.62,2018-06-01,Mark Castaneda,1000,2018-06-01,Mark Castaneda,TRUE,NA,0.051,TRUE,25
482,001.63,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,TRUE,grass and leaves removed,0.052,TRUE,24
483,001.64,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,seedling removed,0.051,TRUE,NA
484,001.65,2018-07-01,Mark Castaneda,1000,2018-06-18,Mark Castaneda,FALSE,NA,0.042,FALSE,NA
485,001.66,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.049,TRUE,NA
486,001.67,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.023,FALSE,24
487,001.68,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
488,001.69,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
489,001.71,NA,NA,1000,2019-02-26,Odessa Fung,TRUE,NA,0.05,NA,NA
490,001.72,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
491,001.73,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,NA,0.048,TRUE,NA
492,001.74,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.048,TRUE,NA
493,001.75,2018-06-01,Mark Castaneda,1000,2018-06-05,Mark Castaneda,FALSE,NA,0.05,TRUE,16
494,001.76,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.05,TRUE,26
495,001.77,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
496,001.78,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.051,TRUE,NA
497,001.79,2018-07-01,Mark Castaneda,1000,2018-06-18,Mark Castaneda,FALSE,"bract, grass, and leaf removed",0.056,TRUE,NA
498,001.80,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.049,TRUE,NA
499,001.81,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
500,001.83,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
501,001.84,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
502,001.86,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.051,TRUE,NA
503,001.88,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
504,001.89,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
505,001.90,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.054,TRUE,NA
506,001.91,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.051,TRUE,NA
507,001.92,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.054,TRUE,NA
508,001.93,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
509,001.94,NA,NA,1000,2018-11-16,Odessa Fung,TRUE,NA,0.05,NA,NA
510,001.95,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.044,FALSE,NA
511,001.96,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,NA,0.05,TRUE,NA
512,2,2018-06-01,Mark Castaneda,1000,2018-06-01,Mark Castaneda,FALSE,NA,0.055,TRUE,NA
513,2,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.049,TRUE,NA
514,002.01,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.054,TRUE,NA
515,002.02,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
516,002.03,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
517,002.04,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
518,002.05,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,NA,0.049,TRUE,NA
519,002.05,NA,NA,1000,2019-03-13,Odessa Fung,TRUE,NA,0.051,NA,NA
520,002.07,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,leaves removed,0.05,TRUE,NA
521,002.08,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
522,002.09,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,TRUE,NA,0.049,TRUE,NA
523,002.11,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.047,FALSE,NA
524,002.12,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.049,TRUE,NA
525,002.13,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,NA,0.021,FALSE,NA
526,002.15,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,NA,0.049,TRUE,15
527,002.17,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.051,TRUE,NA
528,002.18,2018-07-01,Mark Castaneda,1000,2018-06-18,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
529,002.19,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,NA,0.049,TRUE,NA
530,002.20,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.046,FALSE,NA
531,002.21,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,NA,0.052,TRUE,24
532,002.22,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,TRUE,NA,0.052,TRUE,NA
533,002.23,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,FALSE,NA,0.048,TRUE,NA
534,002.24,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,NA,0.052,TRUE,25
535,002.25,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.049,TRUE,NA
536,002.26,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,NA,0.047,TRUE,NA
537,002.27,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
538,002.28,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.049,TRUE,NA
539,002.29,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,seedling removed,0.05,TRUE,16
540,002.30,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,TRUE,NA,0.03,FALSE,NA
541,002.31,2018-06-01,Mark Castaneda,1000,2018-06-01,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
542,002.32,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.051,TRUE,21
543,002.33,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
544,002.35,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.05,TRUE,24
545,002.36,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,leaves removed,0.053,TRUE,NA
546,002.38,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.039,FALSE,NA
547,002.39,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
548,002.40,2018-06-01,Mark Castaneda,1000,2018-06-04,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
549,002.41,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.053,TRUE,24
550,002.42,NA,NA,1000,2018-11-27,Erica Walker,FALSE,NA,0.052,NA,NA
551,002.43,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,leaves removed,0.05,TRUE,24
